PP,Soc_NonSoc,StimImage,ValenceUserChoice
75,Social,Snewes8black.jpg,5
75,Social,wedding3.jpg,7
75,Social,5628.jpg,7
75,NonSocial,8503.jpg,4
75,NonSocial,NSnew14.jpg,6
75,Social,Snews6.jpg,5
75,NonSocial,cake3.jpg,4
75,Social,Snews24.jpg,4
75,NonSocial,7281.jpg,4
75,Social,family.jpg,6
75,NonSocial,pizza3.jpg,4
75,Social,childreadingborder.jpg,4
75,NonSocial,NSadj41rj.jpg,7
75,NonSocial,7508.jpg,7
75,NonSocial,NSadj36apaintrj.jpg,8
75,Social,family2.jpg,7
75,Social,SnewIAPS17.jpg,8
75,NonSocial,popcorn.jpg,4
75,Social,SnewIAPS13.jpg,7
75,NonSocial,7260.jpg,4
75,Social,Snews26.jpg,4
75,NonSocial,5779.jpg,7
75,NonSocial,5001.jpg,4
75,NonSocial,8531Lum.jpg,6
75,Social,Snews2Lum.jpg,5
75,NonSocial,NSnew3Lum.jpg,6
75,Social,Snews25.jpg,8
75,NonSocial,NSadj1ns21rjLum.jpg,8
75,NonSocial,cake7border.jpg,5
75,NonSocial,5760Lum.jpg,8
75,Social,2165.jpg,8
75,Social,Snewes10.jpg,7
75,Social,SnewIAPS30.jpg,5
75,Social,Snewes38border.jpg,6
75,NonSocial,7200.jpg,4
75,NonSocial,pizza.jpg,4
75,NonSocial,7400.jpg,4
75,NonSocial,NSnew12.jpg,7
75,Social,smilee.jpg,6
75,NonSocial,ferrari2.jpg,5
75,Social,Snews22.jpg,7
75,NonSocial,cake8borderLum.jpg,4
75,Social,fam1reading.jpg,6
75,NonSocial,7502Lum.jpg,4
75,NonSocial,NSadj1ns1rj.jpg,7
75,Social,SnewIAPS27.jpg,7
75,Social,Snewes42.jpg,5
75,Social,wedding.jpg,6
75,Social,Snews5.jpg,6
75,NonSocial,5480.jpg,7
75,Social,SnewIAPS31.jpg,7
75,NonSocial,ring2Lum.jpg,4
75,Social,Snewes7Lum.jpg,5
75,Social,Snews7.jpg,4
75,Social,smile1.jpg,5
75,Social,Snews27.jpg,6
75,Social,SnewIAPS36.jpg,6
75,NonSocial,NSadj34rjborderLum.jpg,4
75,Social,wedding2.jpg,5
75,NonSocial,7350.jpg,4
75,Social,smile6.jpg,5
75,Social,SnewIAPS35.jpg,6
75,NonSocial,7430Lum.jpg,7
75,Social,SnewIAPS29Lum.jpg,4
75,Social,5830.jpg,5
75,NonSocial,5982.jpg,5
75,Social,SnewIAPS14Lum.jpg,4
75,NonSocial,chips.jpg,4
75,NonSocial,NSnew30.jpg,8
75,Social,famreadingborderLum.jpg,7
75,NonSocial,7270Lum.jpg,7
75,Social,SnewIAPS8.jpg,8
75,Social,SnewIAPS28.jpg,4
75,NonSocial,cake2.jpg,4
75,NonSocial,yatch.jpg,4
75,NonSocial,NSadj64rjborder.jpg,5
75,NonSocial,choco9border.jpg,5
76,Social,Snewes42.jpg,9
76,Nonsocial,ferrari2.jpg,6
76,Social,wedding2.jpg,9
76,Social,2165.jpg,9
76,Social,SnewIAPS35.jpg,6
76,Nonsocial,7400.jpg,7
76,Nonsocial,choco9border.jpg,8
76,Nonsocial,7430Lum.jpg,8
76,Social,SnewIAPS13.jpg,7
76,Social,SnewIAPS31.jpg,6
76,Social,wedding3.jpg,8
76,Social,5830.jpg,5
76,Social,SnewIAPS8.jpg,7
76,Social,SnewIAPS14Lum.jpg,7
76,Nonsocial,NSnew3Lum.jpg,6
76,Nonsocial,NSnew14.jpg,9
76,Social,SnewIAPS28.jpg,6
76,Nonsocial,NSnew7.jpg,6
76,Nonsocial,yatch.jpg,6
76,Nonsocial,cake8borderLum.jpg,9
76,Social,Snews22.jpg,9
76,Social,Snews25.jpg,9
76,Nonsocial,NSadj34rjborderLum.jpg,8
76,Social,8496.jpg,9
76,Social,fam1reading.jpg,6
76,Social,Snews2Lum.jpg,7
76,Nonsocial,7260.jpg,7
76,Nonsocial,ring2Lum.jpg,5
76,Nonsocial,NSadj1ns1rj.jpg,4
76,Nonsocial,7270Lum.jpg,9
76,Nonsocial,7350.jpg,6
76,Social,SnewIAPS36.jpg,6
76,Nonsocial,cake7border.jpg,9
76,Nonsocial,NSadj41rj.jpg,6
76,Social,Snews6.jpg,4
76,Social,SnewIAPS30.jpg,5
76,Nonsocial,NSnew30.jpg,8
76,Social,famreadingborderLum.jpg,6
76,Nonsocial,pizza.jpg,5
76,Nonsocial,chips.jpg,7
76,Nonsocial,5982.jpg,4
76,Social,SnewIAPS27.jpg,5
76,Social,SnewIAPS17.jpg,5
76,Social,family2.jpg,7
76,Social,Snews27.jpg,8
76,Social,wedding.jpg,9
76,Nonsocial,5779.jpg,6
76,Nonsocial,NSnew12.jpg,6
76,Nonsocial,NSadj36apaintrj.jpg,8
76,Nonsocial,chocolate3border.jpg,9
76,Nonsocial,7281.jpg,6
76,Social,family.jpg,5
76,Nonsocial,NSadj1ns21rjLum.jpg,7
76,Social,SnewIAPS29Lum.jpg,7
76,Social,smile6.jpg,4
76,Social,5628.jpg,4
76,Social,childreadingborder.jpg,6
76,Nonsocial,NSadj64rjborder.jpg,8
76,Nonsocial,5480.jpg,9
76,Nonsocial,7502Lum.jpg,8
76,Social,Snews5.jpg,8
76,Nonsocial,cake3.jpg,9
76,Nonsocial,8531Lum.jpg,7
76,Social,Snews24.jpg,6
76,Nonsocial,7200.jpg,9
76,Nonsocial,5001.jpg,7
76,Social,Snews26.jpg,7
76,Social,smile1.jpg,5
76,Social,Snewes10.jpg,6
76,Nonsocial,cake2.jpg,9
76,Social,Snews7.jpg,9
76,Social,Snewes8black.jpg,8
76,Social,Snewes7Lum.jpg,7
76,Nonsocial,5760Lum.jpg,9
76,Nonsocial,8503.jpg,9
76,Social,Snewes38border.jpg,7
76,Nonsocial,7508.jpg,8
76,Nonsocial,popcorn.jpg,7
76,Nonsocial,pizza3.jpg,6
76,Social,smilee.jpg,6
77,Nonsocial,pizza3.jpg,6
77,Nonsocial,NSadj64rjborder.jpg,5
77,Nonsocial,popcorn.jpg,6
77,Social,Snews7.jpg,5
77,Nonsocial,5779.jpg,5
77,Nonsocial,NSnew30.jpg,6
77,Social,Snewes8black.jpg,6
77,Social,Snewes10.jpg,6
77,Nonsocial,ring2Lum.jpg,5
77,Social,SnewIAPS30.jpg,5
77,Social,fam1reading.jpg,7
77,Nonsocial,NSadj1ns21rjLum.jpg,7
77,Social,SnewIAPS14Lum.jpg,6
77,Social,Snewes7Lum.jpg,6
77,Nonsocial,7270Lum.jpg,7
77,Nonsocial,chips.jpg,5
77,Nonsocial,NSadj41rj.jpg,6
77,Social,wedding2.jpg,6
77,Social,smile6.jpg,6
77,Social,2165.jpg,7
77,Nonsocial,5001.jpg,7
77,Social,Snewes42.jpg,6
77,Nonsocial,yatch.jpg,7
77,Social,SnewIAPS29Lum.jpg,7
77,Social,5628.jpg,7
77,Social,Snews24.jpg,6
77,Social,famreadingborderLum.jpg,6
77,Nonsocial,8531Lum.jpg,6
77,Social,SnewIAPS28.jpg,5
77,Nonsocial,5480.jpg,6
77,Social,Snews6.jpg,5
77,Nonsocial,NSadj36apaintrj.jpg,7
77,Social,smilee.jpg,6
77,Social,wedding.jpg,6
77,Nonsocial,7260.jpg,7
77,Social,SnewIAPS8.jpg,6
77,Nonsocial,7281.jpg,5
77,Social,Snews22.jpg,6
77,Social,SnewIAPS13.jpg,6
77,Nonsocial,8503.jpg,5
77,Nonsocial,NSadj34rjborderLum.jpg,6
77,Nonsocial,7400.jpg,6
77,Social,wedding3.jpg,6
77,Nonsocial,cake7border.jpg,6
77,Nonsocial,7430Lum.jpg,6
77,Nonsocial,NSnew7.jpg,6
77,Social,smile1.jpg,5
77,Nonsocial,7508.jpg,6
77,Social,SnewIAPS35.jpg,7
77,Nonsocial,7350.jpg,6
77,Social,childreadingborder.jpg,5
77,Nonsocial,7200.jpg,5
77,Social,Snews27.jpg,5
77,Nonsocial,NSnew12.jpg,6
77,Nonsocial,7502Lum.jpg,6
77,Nonsocial,5982.jpg,6
77,Social,SnewIAPS31.jpg,6
77,Nonsocial,chocolate3border.jpg,6
77,Social,Snews25.jpg,5
77,Social,8496.jpg,6
77,Nonsocial,NSnew3Lum.jpg,6
77,Nonsocial,NSadj1ns1rj.jpg,6
77,Social,Snews2Lum.jpg,6
77,Nonsocial,cake3.jpg,6
77,Social,family2.jpg,5
77,Nonsocial,pizza.jpg,5
77,Social,Snewes38border.jpg,6
77,Nonsocial,ferrari2.jpg,6
77,Nonsocial,choco9border.jpg,6
77,Social,SnewIAPS36.jpg,6
77,Social,Snews26.jpg,6
77,Social,family.jpg,5
77,Social,SnewIAPS27.jpg,7
77,Nonsocial,cake2.jpg,6
77,Social,SnewIAPS17.jpg,5
77,Nonsocial,cake8borderLum.jpg,6
77,Nonsocial,NSnew14.jpg,7
77,Nonsocial,5760Lum.jpg,6
77,Social,Snews5.jpg,5
77,Social,5830.jpg,6
78,Social,smilee.jpg,5
78,Social,Snewes8black.jpg,6
78,Social,fam1reading.jpg,7
78,Nonsocial,chips.jpg,7
78,Nonsocial,yatch.jpg,2
78,Social,2165.jpg,3
78,Nonsocial,7430Lum.jpg,7
78,Nonsocial,5001.jpg,6
78,Nonsocial,NSnew12.jpg,7
78,Nonsocial,NSadj41rj.jpg,6
78,Social,Snews24.jpg,7
78,Social,SnewIAPS14Lum.jpg,6
78,Social,family2.jpg,8
78,Social,SnewIAPS13.jpg,7
78,Nonsocial,7502Lum.jpg,5
78,Social,SnewIAPS36.jpg,6
78,Social,wedding.jpg,6
78,Nonsocial,NSadj34rjborderLum.jpg,5
78,Nonsocial,choco9border.jpg,5
78,Nonsocial,8531Lum.jpg,7
78,Nonsocial,NSadj64rjborder.jpg,7
78,Nonsocial,7508.jpg,1
78,Nonsocial,NSadj1ns21rjLum.jpg,6
78,Nonsocial,pizza.jpg,6
78,Nonsocial,pizza3.jpg,8
78,Nonsocial,7270Lum.jpg,7
78,Nonsocial,7281.jpg,7
78,Nonsocial,5760Lum.jpg,6
78,Social,Snews26.jpg,5
78,Social,Snewes42.jpg,5
78,Social,wedding2.jpg,6
78,Social,SnewIAPS31.jpg,6
78,Social,SnewIAPS30.jpg,7
78,Social,Snewes38border.jpg,7
78,Social,famreadingborderLum.jpg,6
78,Social,Snews7.jpg,7
78,Nonsocial,NSadj36apaintrj.jpg,6
78,Nonsocial,cake2.jpg,6
78,Social,Snews25.jpg,6
78,Nonsocial,7350.jpg,7
78,Social,Snews6.jpg,6
78,Social,SnewIAPS17.jpg,6
78,Nonsocial,chocolate3border.jpg,6
78,Nonsocial,7260.jpg,6
78,Nonsocial,NSnew3Lum.jpg,6
78,Nonsocial,7400.jpg,7
78,Social,Snews27.jpg,7
78,Social,Snewes7Lum.jpg,6
78,Nonsocial,cake7border.jpg,7
78,Social,SnewIAPS28.jpg,6
78,Social,wedding3.jpg,7
78,Social,childreadingborder.jpg,6
78,Nonsocial,NSnew30.jpg,7
78,Social,SnewIAPS8.jpg,7
78,Nonsocial,cake8borderLum.jpg,6
78,Nonsocial,NSnew14.jpg,6
78,Nonsocial,NSnew7.jpg,8
78,Social,smile1.jpg,5
78,Nonsocial,5982.jpg,7
78,Nonsocial,popcorn.jpg,6
78,Social,Snews22.jpg,7
78,Nonsocial,7200.jpg,7
78,Social,5628.jpg,9
78,Nonsocial,ring2Lum.jpg,5
78,Nonsocial,8503.jpg,6
78,Social,SnewIAPS29Lum.jpg,6
78,Nonsocial,NSadj1ns1rj.jpg,8
78,Social,Snews5.jpg,6
78,Social,Snews2Lum.jpg,7
78,Nonsocial,ferrari2.jpg,6
78,Social,SnewIAPS27.jpg,5
78,Social,smile6.jpg,5
78,Social,Snewes10.jpg,5
78,Social,SnewIAPS35.jpg,7
78,Nonsocial,5779.jpg,7
78,Social,family.jpg,5
78,Nonsocial,5480.jpg,7
78,Nonsocial,cake3.jpg,6
78,Social,5830.jpg,8
78,Social,8496.jpg,6
79,Nonsocial,NSadj1ns21rjLum.jpg,6
79,Nonsocial,7502Lum.jpg,7
79,Nonsocial,cake8borderLum.jpg,5
79,Nonsocial,7200.jpg,5
79,Nonsocial,5760Lum.jpg,8
79,Nonsocial,ferrari2.jpg,4
79,Social,Snews6.jpg,5
79,Nonsocial,NSadj36apaintrj.jpg,4
79,Social,wedding2.jpg,3
79,Social,smilee.jpg,3
79,Nonsocial,NSnew3Lum.jpg,5
79,Nonsocial,NSnew12.jpg,7
79,Nonsocial,popcorn.jpg,4
79,Nonsocial,7260.jpg,5
79,Social,famreadingborderLum.jpg,6
79,Social,SnewIAPS17.jpg,5
79,Social,5628.jpg,7
79,Social,Snewes38border.jpg,6
79,Social,smile6.jpg,5
79,Social,fam1reading.jpg,6
79,Social,SnewIAPS27.jpg,7
79,Nonsocial,pizza.jpg,5
79,Nonsocial,NSnew30.jpg,7
79,Nonsocial,7350.jpg,5
79,Nonsocial,chips.jpg,5
79,Social,2165.jpg,5
79,Social,SnewIAPS28.jpg,3
79,Nonsocial,cake7border.jpg,3
79,Social,Snewes7Lum.jpg,6
79,Nonsocial,choco9border.jpg,5
79,Nonsocial,NSnew14.jpg,8
79,Nonsocial,NSadj34rjborderLum.jpg,4
79,Social,SnewIAPS31.jpg,8
79,Social,wedding3.jpg,5
79,Social,Snewes10.jpg,4
79,Social,Snewes42.jpg,5
79,Social,Snews22.jpg,6
79,Nonsocial,yatch.jpg,4
79,Nonsocial,7270Lum.jpg,4
79,Social,childreadingborder.jpg,5
79,Nonsocial,cake2.jpg,4
79,Nonsocial,7430Lum.jpg,5
79,Social,Snews26.jpg,5
79,Nonsocial,ring2Lum.jpg,4
79,Nonsocial,5001.jpg,6
79,Nonsocial,8531Lum.jpg,3
79,Social,Snews7.jpg,4
79,Social,Snews25.jpg,5
79,Nonsocial,NSadj1ns1rj.jpg,7
79,Social,wedding.jpg,4
79,Social,5830.jpg,8
79,Social,SnewIAPS35.jpg,8
79,Nonsocial,5480.jpg,7
79,Social,Snews27.jpg,6
79,Social,SnewIAPS29Lum.jpg,8
79,Nonsocial,NSadj41rj.jpg,6
79,Social,SnewIAPS14Lum.jpg,4
79,Social,smile1.jpg,4
79,Nonsocial,NSnew7.jpg,7
79,Nonsocial,NSadj64rjborder.jpg,5
79,Nonsocial,chocolate3border.jpg,5
79,Social,Snews2Lum.jpg,5
79,Nonsocial,cake3.jpg,4
79,Social,Snews24.jpg,4
79,Social,Snewes8black.jpg,4
79,Nonsocial,7281.jpg,6
79,Social,SnewIAPS8.jpg,5
79,Nonsocial,8503.jpg,5
79,Social,8496.jpg,5
79,Social,family2.jpg,5
79,Social,SnewIAPS13.jpg,2
79,Nonsocial,7508.jpg,6
79,Social,SnewIAPS36.jpg,5
79,Nonsocial,7400.jpg,5
79,Social,SnewIAPS30.jpg,4
79,Nonsocial,pizza3.jpg,3
79,Nonsocial,5779.jpg,8
79,Nonsocial,5982.jpg,7
79,Social,family.jpg,5
79,Social,Snews5.jpg,4
80,Social,smile6.jpg,5
80,Nonsocial,chocolate3border.jpg,5
80,Nonsocial,NSnew14.jpg,7
80,Nonsocial,pizza3.jpg,5
80,Nonsocial,NSadj34rjborderLum.jpg,5
80,Social,5628.jpg,6
80,Social,Snews6.jpg,5
80,Nonsocial,cake7border.jpg,6
80,Social,SnewIAPS36.jpg,5
80,Nonsocial,5982.jpg,6
80,Nonsocial,7430Lum.jpg,6
80,Social,Snews26.jpg,5
80,Nonsocial,yatch.jpg,6
80,Social,SnewIAPS27.jpg,5
80,Social,SnewIAPS13.jpg,6
80,Nonsocial,NSadj64rjborder.jpg,6
80,Social,SnewIAPS31.jpg,6
80,Social,wedding3.jpg,5
80,Social,Snews27.jpg,5
80,Social,smilee.jpg,4
80,Nonsocial,NSnew3Lum.jpg,8
80,Social,Snewes8black.jpg,5
80,Nonsocial,NSadj1ns1rj.jpg,8
80,Nonsocial,popcorn.jpg,5
80,Nonsocial,5760Lum.jpg,7
80,Nonsocial,NSadj36apaintrj.jpg,5
80,Social,SnewIAPS35.jpg,6
80,Social,famreadingborderLum.jpg,5
80,Social,Snewes38border.jpg,5
80,Nonsocial,5001.jpg,6
80,Social,Snews7.jpg,4
80,Nonsocial,NSnew12.jpg,6
80,Social,childreadingborder.jpg,5
80,Nonsocial,pizza.jpg,6
80,Social,family2.jpg,5
80,Nonsocial,NSnew30.jpg,6
80,Nonsocial,5779.jpg,6
80,Social,Snewes10.jpg,5
80,Social,Snews2Lum.jpg,5
80,Nonsocial,7350.jpg,5
80,Nonsocial,chips.jpg,5
80,Nonsocial,8503.jpg,5
80,Nonsocial,ferrari2.jpg,5
80,Social,5830.jpg,7
80,Social,SnewIAPS30.jpg,5
80,Nonsocial,cake3.jpg,8
80,Social,Snews22.jpg,5
80,Nonsocial,8531Lum.jpg,6
80,Social,Snews24.jpg,5
80,Social,wedding2.jpg,6
80,Nonsocial,NSadj41rj.jpg,7
80,Social,SnewIAPS29Lum.jpg,7
80,Nonsocial,7281.jpg,4
80,Social,SnewIAPS17.jpg,5
80,Nonsocial,7260.jpg,4
80,Social,SnewIAPS28.jpg,4
80,Nonsocial,7508.jpg,7
80,Nonsocial,7400.jpg,6
80,Social,Snewes7Lum.jpg,5
80,Social,Snews5.jpg,4
80,Nonsocial,NSadj1ns21rjLum.jpg,7
80,Nonsocial,ring2Lum.jpg,5
80,Nonsocial,7502Lum.jpg,6
80,Nonsocial,5480.jpg,6
80,Nonsocial,7200.jpg,5
80,Social,8496.jpg,8
80,Nonsocial,cake8borderLum.jpg,6
80,Social,SnewIAPS8.jpg,5
80,Social,fam1reading.jpg,5
80,Nonsocial,cake2.jpg,6
80,Social,SnewIAPS14Lum.jpg,5
80,Social,family.jpg,5
80,Social,smile1.jpg,5
80,Social,wedding.jpg,6
80,Social,Snewes42.jpg,6
80,Nonsocial,choco9border.jpg,5
80,Nonsocial,7270Lum.jpg,7
80,Social,Snews25.jpg,4
80,Social,2165.jpg,4
80,Nonsocial,NSnew7.jpg,6
81,Nonsocial,cake7border.jpg,5
81,Social,SnewIAPS13.jpg,6
81,Nonsocial,5480.jpg,7
81,Social,Snews6.jpg,6
81,Social,Snews26.jpg,5
81,Social,SnewIAPS27.jpg,7
81,Social,5830.jpg,7
81,Social,famreadingborderLum.jpg,5
81,Social,smilee.jpg,8
81,Nonsocial,7281.jpg,6
81,Nonsocial,NSadj36apaintrj.jpg,5
81,Nonsocial,yatch.jpg,6
81,Nonsocial,NSadj41rj.jpg,5
81,Nonsocial,7350.jpg,6
81,Social,SnewIAPS35.jpg,6
81,Nonsocial,choco9border.jpg,5
81,Nonsocial,NSadj64rjborder.jpg,7
81,Social,Snewes8black.jpg,7
81,Nonsocial,chocolate3border.jpg,5
81,Social,Snews5.jpg,6
81,Nonsocial,7200.jpg,5
81,Nonsocial,7430Lum.jpg,5
81,Nonsocial,NSnew7.jpg,7
81,Nonsocial,5982.jpg,7
81,Nonsocial,NSnew12.jpg,8
81,Nonsocial,NSnew3Lum.jpg,6
81,Social,fam1reading.jpg,6
81,Social,2165.jpg,7
81,Social,8496.jpg,7
81,Nonsocial,cake8borderLum.jpg,5
81,Nonsocial,ring2Lum.jpg,6
81,Nonsocial,7270Lum.jpg,5
81,Nonsocial,chips.jpg,5
81,Social,Snewes7Lum.jpg,6
81,Social,SnewIAPS31.jpg,5
81,Nonsocial,5760Lum.jpg,6
81,Social,family2.jpg,6
81,Social,wedding2.jpg,7
81,Nonsocial,cake2.jpg,5
81,Social,Snews25.jpg,6
81,Nonsocial,popcorn.jpg,6
81,Social,Snews7.jpg,5
81,Social,family.jpg,5
81,Nonsocial,NSnew30.jpg,5
81,Social,5628.jpg,7
81,Social,childreadingborder.jpg,6
81,Social,SnewIAPS29Lum.jpg,7
81,Social,SnewIAPS8.jpg,7
81,Social,smile1.jpg,6
81,Nonsocial,7508.jpg,6
81,Social,Snewes38border.jpg,6
81,Social,Snews22.jpg,5
81,Nonsocial,pizza3.jpg,7
81,Nonsocial,cake3.jpg,5
81,Nonsocial,8503.jpg,7
81,Social,Snews27.jpg,7
81,Nonsocial,NSadj34rjborderLum.jpg,5
81,Social,Snewes10.jpg,6
81,Social,SnewIAPS28.jpg,5
81,Social,wedding3.jpg,6
81,Nonsocial,NSadj1ns21rjLum.jpg,7
81,Nonsocial,NSadj1ns1rj.jpg,7
81,Nonsocial,7502Lum.jpg,6
81,Social,wedding.jpg,7
81,Social,Snews2Lum.jpg,5
81,Social,SnewIAPS14Lum.jpg,6
81,Nonsocial,5779.jpg,5
81,Nonsocial,7400.jpg,5
81,Social,SnewIAPS30.jpg,5
81,Social,SnewIAPS17.jpg,5
81,Social,Snewes42.jpg,6
81,Nonsocial,NSnew14.jpg,6
81,Social,Snews24.jpg,5
81,Nonsocial,8531Lum.jpg,7
81,Social,SnewIAPS36.jpg,6
81,Nonsocial,pizza.jpg,6
81,Social,smile6.jpg,5
81,Nonsocial,7260.jpg,5
81,Nonsocial,ferrari2.jpg,7
81,Nonsocial,5001.jpg,5
82,Nonsocial,7430Lum.jpg,5
82,Nonsocial,ferrari2.jpg,5
82,Social,Snewes42.jpg,7
82,Social,SnewIAPS14Lum.jpg,6
82,Social,SnewIAPS13.jpg,8
82,Nonsocial,NSadj36apaintrj.jpg,7
82,Nonsocial,NSnew3Lum.jpg,7
82,Nonsocial,cake3.jpg,7
82,Social,5628.jpg,9
82,Nonsocial,8531Lum.jpg,5
82,Nonsocial,choco9border.jpg,6
82,Social,Snews5.jpg,8
82,Nonsocial,NSadj64rjborder.jpg,5
82,Nonsocial,NSadj1ns1rj.jpg,7
82,Nonsocial,NSnew12.jpg,6
82,Nonsocial,5779.jpg,8
82,Social,smilee.jpg,4
82,Nonsocial,yatch.jpg,6
82,Social,wedding2.jpg,7
82,Nonsocial,cake7border.jpg,6
82,Social,Snewes8black.jpg,7
82,Social,SnewIAPS36.jpg,5
82,Social,Snews25.jpg,9
82,Nonsocial,chocolate3border.jpg,6
82,Social,smile6.jpg,7
82,Nonsocial,7281.jpg,5
82,Social,Snewes38border.jpg,8
82,Nonsocial,chips.jpg,5
82,Nonsocial,5480.jpg,8
82,Social,SnewIAPS29Lum.jpg,6
82,Nonsocial,7350.jpg,5
82,Nonsocial,5760Lum.jpg,8
82,Social,SnewIAPS35.jpg,8
82,Social,SnewIAPS31.jpg,4
82,Social,Snews24.jpg,5
82,Nonsocial,NSadj34rjborderLum.jpg,5
82,Social,Snews6.jpg,7
82,Social,Snewes7Lum.jpg,8
82,Nonsocial,cake8borderLum.jpg,5
82,Social,SnewIAPS30.jpg,5
82,Nonsocial,7508.jpg,6
82,Nonsocial,5001.jpg,6
82,Social,famreadingborderLum.jpg,8
82,Nonsocial,pizza3.jpg,4
82,Social,8496.jpg,8
82,Nonsocial,NSadj1ns21rjLum.jpg,9
82,Social,wedding.jpg,9
82,Nonsocial,cake2.jpg,5
82,Nonsocial,5982.jpg,9
82,Nonsocial,NSnew7.jpg,9
82,Nonsocial,7400.jpg,2
82,Social,Snews2Lum.jpg,6
82,Social,family.jpg,8
82,Social,wedding3.jpg,9
82,Social,Snews27.jpg,9
82,Nonsocial,NSnew14.jpg,8
82,Social,Snews22.jpg,8
82,Nonsocial,8503.jpg,4
82,Nonsocial,popcorn.jpg,5
82,Social,SnewIAPS8.jpg,7
82,Nonsocial,7270Lum.jpg,5
82,Social,Snewes10.jpg,7
82,Social,5830.jpg,9
82,Social,childreadingborder.jpg,8
82,Social,SnewIAPS17.jpg,8
82,Social,2165.jpg,9
82,Social,fam1reading.jpg,8
82,Nonsocial,NSadj41rj.jpg,7
82,Social,SnewIAPS27.jpg,8
82,Nonsocial,7502Lum.jpg,5
82,Nonsocial,7200.jpg,5
82,Social,family2.jpg,7
82,Nonsocial,pizza.jpg,7
82,Social,smile1.jpg,4
82,Social,SnewIAPS28.jpg,3
82,Nonsocial,NSnew30.jpg,7
82,Nonsocial,ring2Lum.jpg,5
82,Social,Snews7.jpg,8
82,Social,Snews26.jpg,5
82,Nonsocial,7260.jpg,6
83,Social,smile6.jpg,4
83,Nonsocial,popcorn.jpg,6
83,Nonsocial,7200.jpg,7
83,Nonsocial,NSadj1ns21rjLum.jpg,6
83,Nonsocial,7281.jpg,5
83,Nonsocial,7430Lum.jpg,6
83,Social,SnewIAPS36.jpg,8
83,Nonsocial,NSnew3Lum.jpg,6
83,Nonsocial,8503.jpg,5
83,Nonsocial,cake8borderLum.jpg,7
83,Social,5830.jpg,6
83,Nonsocial,cake3.jpg,8
83,Social,Snews24.jpg,5
83,Nonsocial,NSnew7.jpg,5
83,Nonsocial,NSadj36apaintrj.jpg,5
83,Social,SnewIAPS28.jpg,6
83,Nonsocial,ferrari2.jpg,5
83,Social,SnewIAPS31.jpg,5
83,Social,wedding3.jpg,7
83,Nonsocial,8531Lum.jpg,5
83,Nonsocial,7400.jpg,7
83,Nonsocial,cake7border.jpg,6
83,Nonsocial,NSadj1ns1rj.jpg,8
83,Nonsocial,7502Lum.jpg,5
83,Nonsocial,chips.jpg,5
83,Nonsocial,5760Lum.jpg,7
83,Nonsocial,choco9border.jpg,8
83,Nonsocial,yatch.jpg,7
83,Social,Snews6.jpg,5
83,Nonsocial,pizza.jpg,9
83,Nonsocial,NSadj41rj.jpg,6
83,Social,smilee.jpg,3
83,Social,wedding.jpg,7
83,Social,2165.jpg,5
83,Social,Snewes42.jpg,5
83,Social,SnewIAPS17.jpg,4
83,Social,family.jpg,5
83,Social,SnewIAPS13.jpg,5
83,Nonsocial,pizza3.jpg,7
83,Nonsocial,5480.jpg,6
83,Social,smile1.jpg,3
83,Social,8496.jpg,7
83,Social,Snews7.jpg,8
83,Nonsocial,NSnew12.jpg,6
83,Social,Snews26.jpg,5
83,Social,Snews22.jpg,5
83,Nonsocial,5001.jpg,5
83,Nonsocial,cake2.jpg,6
83,Social,Snewes8black.jpg,6
83,Social,family2.jpg,6
83,Social,Snews2Lum.jpg,6
83,Nonsocial,NSadj64rjborder.jpg,7
83,Social,Snews5.jpg,5
83,Nonsocial,NSadj34rjborderLum.jpg,6
83,Nonsocial,7260.jpg,6
83,Social,Snewes38border.jpg,3
83,Social,SnewIAPS14Lum.jpg,6
83,Nonsocial,NSnew30.jpg,5
83,Social,Snews27.jpg,7
83,Social,SnewIAPS27.jpg,6
83,Nonsocial,7270Lum.jpg,6
83,Social,SnewIAPS29Lum.jpg,6
83,Nonsocial,5779.jpg,6
83,Social,fam1reading.jpg,5
83,Social,5628.jpg,6
83,Nonsocial,ring2Lum.jpg,5
83,Nonsocial,5982.jpg,5
83,Social,Snews25.jpg,3
83,Social,wedding2.jpg,6
83,Nonsocial,7508.jpg,6
83,Social,SnewIAPS30.jpg,5
83,Nonsocial,NSnew14.jpg,7
83,Social,Snewes7Lum.jpg,5
83,Social,SnewIAPS35.jpg,6
83,Nonsocial,7350.jpg,8
83,Nonsocial,chocolate3border.jpg,7
83,Social,famreadingborderLum.jpg,4
83,Social,SnewIAPS8.jpg,7
83,Social,Snewes10.jpg,3
83,Social,childreadingborder.jpg,4
84,Social,wedding.jpg,6
84,Nonsocial,ferrari2.jpg,7
84,Nonsocial,NSadj34rjborderLum.jpg,6
84,Social,smilee.jpg,8
84,Social,Snews6.jpg,5
84,Social,smile6.jpg,8
84,Nonsocial,7270Lum.jpg,8
84,Nonsocial,pizza.jpg,7
84,Social,Snews27.jpg,5
84,Social,Snewes38border.jpg,8
84,Social,Snewes8black.jpg,5
84,Social,wedding2.jpg,5
84,Social,wedding3.jpg,5
84,Social,SnewIAPS36.jpg,5
84,Nonsocial,NSnew3Lum.jpg,3
84,Nonsocial,NSadj41rj.jpg,6
84,Nonsocial,NSadj1ns1rj.jpg,5
84,Nonsocial,choco9border.jpg,7
84,Social,SnewIAPS8.jpg,5
